geoid,year,measure,value,moe
51510,2015.0,employment_access_index,76712.0,
51510,2016.0,employment_access_index,77870.75,
51510,2017.0,employment_access_index,79029.5,
51510,2018.0,employment_access_index,80188.25,
51510,2019.0,employment_access_index,81347.0,
51510,2020.0,employment_access_index,81414.0,
51510,2021.0,employment_access_index,81414.0,
51520,2015.0,employment_access_index,6161.0,
51520,2016.0,employment_access_index,6619.25,
51520,2017.0,employment_access_index,7077.5,
51520,2018.0,employment_access_index,7535.75,
51520,2019.0,employment_access_index,7994.0,
51520,2020.0,employment_access_index,7935.0,
51520,2021.0,employment_access_index,7935.0,
51530,2015.0,employment_access_index,3567.0,
51530,2016.0,employment_access_index,3504.75,
51530,2017.0,employment_access_index,3442.5,
51530,2018.0,employment_access_index,3380.25,
51530,2019.0,employment_access_index,3318.0,
51530,2020.0,employment_access_index,3219.0,
51530,2021.0,employment_access_index,3219.0,
51540,2015.0,employment_access_index,32065.0,
51540,2016.0,employment_access_index,32419.5,
51540,2017.0,employment_access_index,32774.0,
51540,2018.0,employment_access_index,33128.5,
51540,2019.0,employment_access_index,33483.0,
51540,2020.0,employment_access_index,33879.0,
51540,2021.0,employment_access_index,33879.0,
51550,2015.0,employment_access_index,19117.0,
51550,2016.0,employment_access_index,19321.75,
51550,2017.0,employment_access_index,19526.5,
51550,2018.0,employment_access_index,19731.25,
51550,2019.0,employment_access_index,19936.0,
51550,2020.0,employment_access_index,19985.0,
51550,2021.0,employment_access_index,19985.0,
51570,2015.0,employment_access_index,10836.0,
51570,2016.0,employment_access_index,11218.25,
51570,2017.0,employment_access_index,11600.5,
51570,2018.0,employment_access_index,11982.75,
51570,2019.0,employment_access_index,12365.0,
51570,2020.0,employment_access_index,12845.0,
51570,2021.0,employment_access_index,12845.0,
51580,2015.0,employment_access_index,4275.0,
51580,2016.0,employment_access_index,4344.75,
51580,2017.0,employment_access_index,4414.5,
51580,2018.0,employment_access_index,4484.25,
51580,2019.0,employment_access_index,4554.0,
51580,2020.0,employment_access_index,4499.0,
51580,2021.0,employment_access_index,4499.0,
51590,2015.0,employment_access_index,9106.0,
51590,2016.0,employment_access_index,9050.0,
51590,2017.0,employment_access_index,8994.0,
51590,2018.0,employment_access_index,8938.0,
51590,2019.0,employment_access_index,8882.0,
51590,2020.0,employment_access_index,8955.0,
51590,2021.0,employment_access_index,8955.0,
51595,2015.0,employment_access_index,4606.0,
51595,2016.0,employment_access_index,4551.5,
51595,2017.0,employment_access_index,4497.0,
51595,2018.0,employment_access_index,4442.5,
51595,2019.0,employment_access_index,4388.0,
51595,2020.0,employment_access_index,4300.0,
51595,2021.0,employment_access_index,4300.0,
51600,2015.0,employment_access_index,54499.0,
51600,2016.0,employment_access_index,55149.75,
51600,2017.0,employment_access_index,55800.5,
51600,2018.0,employment_access_index,56451.25,
51600,2019.0,employment_access_index,57102.0,
51600,2020.0,employment_access_index,57248.0,
51600,2021.0,employment_access_index,57248.0,
51610,2015.0,employment_access_index,67232.0,
51610,2016.0,employment_access_index,68473.5,
51610,2017.0,employment_access_index,69715.0,
51610,2018.0,employment_access_index,70956.5,
51610,2019.0,employment_access_index,72198.0,
51610,2020.0,employment_access_index,72108.0,
51610,2021.0,employment_access_index,72108.0,
51620,2015.0,employment_access_index,3907.0,
51620,2016.0,employment_access_index,3990.0,
51620,2017.0,employment_access_index,4073.0,
51620,2018.0,employment_access_index,4156.0,
51620,2019.0,employment_access_index,4239.0,
51620,2020.0,employment_access_index,4324.0,
51620,2021.0,employment_access_index,4324.0,
51630,2015.0,employment_access_index,20801.0,
51630,2016.0,employment_access_index,21050.75,
51630,2017.0,employment_access_index,21300.5,
51630,2018.0,employment_access_index,21550.25,
51630,2019.0,employment_access_index,21800.0,
51630,2020.0,employment_access_index,20975.0,
51630,2021.0,employment_access_index,20975.0,
51640,2015.0,employment_access_index,4894.0,
51640,2016.0,employment_access_index,4829.5,
51640,2017.0,employment_access_index,4765.0,
51640,2018.0,employment_access_index,4700.5,
51640,2019.0,employment_access_index,4636.0,
51640,2020.0,employment_access_index,4802.0,
51640,2021.0,employment_access_index,4802.0,
51650,2015.0,employment_access_index,17059.0,
51650,2016.0,employment_access_index,17320.25,
51650,2017.0,employment_access_index,17581.5,
51650,2018.0,employment_access_index,17842.75,
51650,2019.0,employment_access_index,18104.0,
51650,2020.0,employment_access_index,17860.0,
51650,2021.0,employment_access_index,17860.0,
51660,2015.0,employment_access_index,18182.0,
51660,2016.0,employment_access_index,18179.5,
51660,2017.0,employment_access_index,18177.0,
51660,2018.0,employment_access_index,18174.5,
51660,2019.0,employment_access_index,18172.0,
51660,2020.0,employment_access_index,18091.0,
51660,2021.0,employment_access_index,18091.0,
51670,2015.0,employment_access_index,8169.0,
51670,2016.0,employment_access_index,8460.25,
51670,2017.0,employment_access_index,8751.5,
51670,2018.0,employment_access_index,9042.75,
51670,2019.0,employment_access_index,9334.0,
51670,2020.0,employment_access_index,9656.0,
51670,2021.0,employment_access_index,9656.0,
51678,2015.0,employment_access_index,5388.0,
51678,2016.0,employment_access_index,5505.25,
51678,2017.0,employment_access_index,5622.5,
51678,2018.0,employment_access_index,5739.75,
51678,2019.0,employment_access_index,5857.0,
51678,2020.0,employment_access_index,5872.0,
51678,2021.0,employment_access_index,5872.0,
51680,2015.0,employment_access_index,13144.0,
51680,2016.0,employment_access_index,13365.75,
51680,2017.0,employment_access_index,13587.5,
51680,2018.0,employment_access_index,13809.25,
51680,2019.0,employment_access_index,14031.0,
51680,2020.0,employment_access_index,14073.0,
51680,2021.0,employment_access_index,14073.0,
51683,2015.0,employment_access_index,26459.0,
51683,2016.0,employment_access_index,27029.25,
51683,2017.0,employment_access_index,27599.5,
51683,2018.0,employment_access_index,28169.75,
51683,2019.0,employment_access_index,28740.0,
51683,2020.0,employment_access_index,26863.0,
51683,2021.0,employment_access_index,26863.0,
51685,2015.0,employment_access_index,23019.0,
51685,2016.0,employment_access_index,23639.5,
51685,2017.0,employment_access_index,24260.0,
51685,2018.0,employment_access_index,24880.5,
51685,2019.0,employment_access_index,25501.0,
51685,2020.0,employment_access_index,24702.0,
51685,2021.0,employment_access_index,24702.0,
51690,2015.0,employment_access_index,8360.0,
51690,2016.0,employment_access_index,8210.75,
51690,2017.0,employment_access_index,8061.5,
51690,2018.0,employment_access_index,7912.25,
51690,2019.0,employment_access_index,7763.0,
51690,2020.0,employment_access_index,7884.0,
51690,2021.0,employment_access_index,7884.0,
51700,2015.0,employment_access_index,18725.0,
51700,2016.0,employment_access_index,19108.25,
51700,2017.0,employment_access_index,19491.5,
51700,2018.0,employment_access_index,19874.75,
51700,2019.0,employment_access_index,20258.0,
51700,2020.0,employment_access_index,20328.0,
51700,2021.0,employment_access_index,20328.0,
51710,2015.0,employment_access_index,29599.0,
51710,2016.0,employment_access_index,29924.0,
51710,2017.0,employment_access_index,30249.0,
51710,2018.0,employment_access_index,30574.0,
51710,2019.0,employment_access_index,30899.0,
51710,2020.0,employment_access_index,30793.0,
51710,2021.0,employment_access_index,30793.0,
51720,2015.0,employment_access_index,4434.0,
51720,2016.0,employment_access_index,4305.25,
51720,2017.0,employment_access_index,4176.5,
51720,2018.0,employment_access_index,4047.75,
51720,2019.0,employment_access_index,3919.0,
51720,2020.0,employment_access_index,3739.0,
51720,2021.0,employment_access_index,3739.0,
51730,2015.0,employment_access_index,8800.0,
51730,2016.0,employment_access_index,9006.0,
51730,2017.0,employment_access_index,9212.0,
51730,2018.0,employment_access_index,9418.0,
51730,2019.0,employment_access_index,9624.0,
51730,2020.0,employment_access_index,9818.0,
51730,2021.0,employment_access_index,9818.0,
51735,2015.0,employment_access_index,6751.0,
51735,2016.0,employment_access_index,6951.5,
51735,2017.0,employment_access_index,7152.0,
51735,2018.0,employment_access_index,7352.5,
51735,2019.0,employment_access_index,7553.0,
51735,2020.0,employment_access_index,7535.0,
51735,2021.0,employment_access_index,7535.0,
51740,2015.0,employment_access_index,22448.0,
51740,2016.0,employment_access_index,22659.75,
51740,2017.0,employment_access_index,22871.5,
51740,2018.0,employment_access_index,23083.25,
51740,2019.0,employment_access_index,23295.0,
51740,2020.0,employment_access_index,23498.0,
51740,2021.0,employment_access_index,23498.0,
51750,2015.0,employment_access_index,6357.0,
51750,2016.0,employment_access_index,6517.75,
51750,2017.0,employment_access_index,6678.5,
51750,2018.0,employment_access_index,6839.25,
51750,2019.0,employment_access_index,7000.0,
51750,2020.0,employment_access_index,6974.0,
51750,2021.0,employment_access_index,6974.0,
51760,2015.0,employment_access_index,45546.0,
51760,2016.0,employment_access_index,46403.0,
51760,2017.0,employment_access_index,47260.0,
51760,2018.0,employment_access_index,48117.0,
51760,2019.0,employment_access_index,48974.0,
51760,2020.0,employment_access_index,49590.0,
51760,2021.0,employment_access_index,49590.0,
51770,2015.0,employment_access_index,22992.0,
51770,2016.0,employment_access_index,23180.75,
51770,2017.0,employment_access_index,23369.5,
51770,2018.0,employment_access_index,23558.25,
51770,2019.0,employment_access_index,23747.0,
51770,2020.0,employment_access_index,23714.0,
51770,2021.0,employment_access_index,23714.0,
51775,2015.0,employment_access_index,16401.0,
51775,2016.0,employment_access_index,16033.5,
51775,2017.0,employment_access_index,15666.0,
51775,2018.0,employment_access_index,15298.5,
51775,2019.0,employment_access_index,14931.0,
51775,2020.0,employment_access_index,14781.0,
51775,2021.0,employment_access_index,14781.0,
51790,2015.0,employment_access_index,7002.0,
51790,2016.0,employment_access_index,7102.5,
51790,2017.0,employment_access_index,7203.0,
51790,2018.0,employment_access_index,7303.5,
51790,2019.0,employment_access_index,7404.0,
51790,2020.0,employment_access_index,7439.0,
51790,2021.0,employment_access_index,7439.0,
51800,2015.0,employment_access_index,6819.0,
51800,2016.0,employment_access_index,7094.75,
51800,2017.0,employment_access_index,7370.5,
51800,2018.0,employment_access_index,7646.25,
51800,2019.0,employment_access_index,7922.0,
51800,2020.0,employment_access_index,7740.0,
51800,2021.0,employment_access_index,7740.0,
51810,2015.0,employment_access_index,21808.0,
51810,2016.0,employment_access_index,22042.75,
51810,2017.0,employment_access_index,22277.5,
51810,2018.0,employment_access_index,22512.25,
51810,2019.0,employment_access_index,22747.0,
51810,2020.0,employment_access_index,22994.0,
51810,2021.0,employment_access_index,22994.0,
51820,2015.0,employment_access_index,7839.0,
51820,2016.0,employment_access_index,7803.25,
51820,2017.0,employment_access_index,7767.5,
51820,2018.0,employment_access_index,7731.75,
51820,2019.0,employment_access_index,7696.0,
51820,2020.0,employment_access_index,7720.0,
51820,2021.0,employment_access_index,7720.0,
51830,2015.0,employment_access_index,12344.0,
51830,2016.0,employment_access_index,12389.75,
51830,2017.0,employment_access_index,12435.5,
51830,2018.0,employment_access_index,12481.25,
51830,2019.0,employment_access_index,12527.0,
51830,2020.0,employment_access_index,12382.0,
51830,2021.0,employment_access_index,12382.0,
51840,2015.0,employment_access_index,19947.0,
51840,2016.0,employment_access_index,20103.75,
51840,2017.0,employment_access_index,20260.5,
51840,2018.0,employment_access_index,20417.25,
51840,2019.0,employment_access_index,20574.0,
51840,2020.0,employment_access_index,20661.0,
51840,2021.0,employment_access_index,20661.0,
51_hd_01,2015.0,employment_access_index,76712.0,
51_hd_01,2016.0,employment_access_index,77870.75,
51_hd_01,2017.0,employment_access_index,79029.5,
51_hd_01,2018.0,employment_access_index,80188.25,
51_hd_01,2019.0,employment_access_index,81347.0,
51_hd_01,2020.0,employment_access_index,81414.0,
51_hd_01,2021.0,employment_access_index,81414.0,
51_hd_02,2015.0,employment_access_index,9315.54740259377,
51_hd_02,2016.0,employment_access_index,9314.02019133487,
51_hd_02,2017.0,employment_access_index,9325.69702719975,
51_hd_02,2018.0,employment_access_index,9321.48396006842,
51_hd_02,2019.0,employment_access_index,9303.83322493103,
51_hd_02,2020.0,employment_access_index,9251.38472950806,
51_hd_02,2021.0,employment_access_index,9272.82258830546,
51_hd_03,2015.0,employment_access_index,120016.0,
51_hd_03,2016.0,employment_access_index,122628.0,
51_hd_03,2017.0,employment_access_index,125240.0,
51_hd_03,2018.0,employment_access_index,127852.0,
51_hd_03,2019.0,employment_access_index,130464.0,
51_hd_03,2020.0,employment_access_index,130244.0,
51_hd_03,2021.0,employment_access_index,130244.0,
51_hd_04,2015.0,employment_access_index,6594.2642801044,
51_hd_04,2016.0,employment_access_index,6678.23135103335,
51_hd_04,2017.0,employment_access_index,6789.20941473064,
51_hd_04,2018.0,employment_access_index,6860.71488404561,
51_hd_04,2019.0,employment_access_index,6911.72657660378,
51_hd_04,2020.0,employment_access_index,6891.51420721351,
51_hd_04,2021.0,employment_access_index,6805.8167921025,
51_hd_05,2015.0,employment_access_index,6432.00066539813,
51_hd_05,2016.0,employment_access_index,6563.32674706078,
51_hd_05,2017.0,employment_access_index,6691.93432305643,
51_hd_05,2018.0,employment_access_index,6828.09029493455,
51_hd_05,2019.0,employment_access_index,6954.85772705731,
51_hd_05,2020.0,employment_access_index,6889.51300121322,
51_hd_05,2021.0,employment_access_index,6829.77384470509,
51_hd_06,2015.0,employment_access_index,19117.0,
51_hd_06,2016.0,employment_access_index,19321.75,
51_hd_06,2017.0,employment_access_index,19526.5,
51_hd_06,2018.0,employment_access_index,19731.25,
51_hd_06,2019.0,employment_access_index,19936.0,
51_hd_06,2020.0,employment_access_index,19985.0,
51_hd_06,2021.0,employment_access_index,19985.0,
51_hd_07,2015.0,employment_access_index,11553.3677125847,
51_hd_07,2016.0,employment_access_index,11816.5906232541,
51_hd_07,2017.0,employment_access_index,12079.8802877811,
51_hd_07,2018.0,employment_access_index,12340.3030524047,
51_hd_07,2019.0,employment_access_index,12600.4728779817,
51_hd_07,2020.0,employment_access_index,12614.776995008,
51_hd_07,2021.0,employment_access_index,12619.6494444771,
51_hd_08,2015.0,employment_access_index,7890.62632981388,
